,equity
2022-08-18,1078583.545407941
2022-08-19,1080100.7030879713
2022-08-22,1082689.072985231
2022-08-23,1081440.4569241162
2022-08-24,1072724.1495615325
2022-08-25,1082599.948712173
2022-08-26,1082747.2179229078
2022-08-29,1083483.519499327
2022-08-30,1086110.177505871
2022-08-31,1090979.8279347187
2022-09-01,1083254.1691864093
2022-09-02,1088044.5809282113
2022-09-05,1092354.791208756
2022-09-06,1097256.1687160763
2022-09-07,1093977.706319436
2022-09-08,1097881.0015605008
2022-09-09,1103967.8009586474
2022-09-13,1108084.8727641925
2022-09-14,1099601.2039524196
2022-09-15,1096767.9021777576
2022-09-16,1074166.360532627
2022-09-19,1074144.2223630564
2022-09-20,1070447.939814583
2022-09-21,1072855.969629129
2022-09-22,1068407.277531595
2022-09-23,1067416.3581478384
2022-09-26,1050727.7016239085
2022-09-27,1067188.6293364593
2022-09-28,1058904.4058688206
2022-09-29,1049318.7572941445
2022-09-30,1049063.3107100786
2022-10-10,1042980.6100405967
2022-10-11,1046165.6399957326
2022-10-12,1066870.6127699015
2022-10-13,1069254.0919842538
2022-10-14,1083474.694183767
2022-10-17,1089954.5392019288
2022-10-18,1086246.7786035414
2022-10-19,1075220.514637261
2022-10-20,1077401.1683905765
2022-10-21,1077456.3111378443
2022-10-24,1055988.5898322128
2022-10-25,1052932.5767866625
2022-10-26,1069422.606856621
2022-10-27,1077301.3786441125
2022-10-28,1050898.0373997453
2022-10-31,1054289.148687997
2022-11-01,1075954.815545398
2022-11-02,1083004.4364617788
2022-11-03,1080171.092931975
2022-11-04,1098973.03917763
2022-11-07,1099225.0636120548
2022-11-08,1096862.601356119
2022-11-09,1093492.687370583
2022-11-10,1093580.9906147004
2022-11-11,1113383.8964423633
2022-11-14,1116192.6098367001
2022-11-15,1127284.3861685179
2022-11-16,1121848.9340806152
2022-11-17,1122748.4629224932
2022-11-18,1117697.203785997
2022-11-21,1112081.3685918853
2022-11-22,1130197.9728040262
2022-11-23,1136779.313899215
2022-11-24,1131857.757055031
2022-11-25,1152339.4118683164
2022-11-28,1140791.2324875284
2022-11-29,1167674.5844533008
2022-11-30,1168203.9037748037
2022-12-01,1167788.2101558626
2022-12-02,1161641.923039972
2022-12-05,1181627.8463588767
2022-12-06,1186990.6970738273
2022-12-07,1185000.7389507962
2022-12-08,1181160.201637667
2022-12-09,1172423.3355831183
2022-12-12,1167997.295367321
2022-12-13,1166611.3740900299
2022-12-14,1164898.870234072
2022-12-15,1157458.0647519364
2022-12-16,1161221.7504139023
2022-12-19,1137622.1535371675
2022-12-20,1131222.943839515
2022-12-21,1129592.6843730854
2022-12-22,1124762.5245360965
2022-12-23,1123551.105230397
2022-12-26,1131289.1302856556
2022-12-27,1141165.7085210718
2022-12-28,1139188.9685175482
2022-12-29,1141109.8757101262
2022-12-30,1154081.9847498925
2023-01-03,1162223.1843965852
2023-01-04,1162352.9650114924
2023-01-05,1171083.1598783734
2023-01-06,1173872.8244676392
2023-01-09,1177869.6464656428
2023-01-10,1174911.371978295
2023-01-11,1171851.7953229274
2023-01-12,1171288.1531885697
2023-01-13,1179073.8045679908
2023-01-16,1194203.4044197006
2023-01-17,1198350.5367060394
2023-01-18,1202585.890334397
2023-01-19,1213434.4739548294
2023-01-20,1219010.1578816958
2023-01-30,1225411.0458102622
2023-01-31,1219582.8497402568
2023-02-01,1235912.7547168762
2023-02-02,1232370.4753756176
2023-02-03,1224553.6359425413
2023-02-06,1221843.8647752781
2023-02-07,1225254.16491645
2023-02-08,1220549.2105836163
2023-02-09,1234213.0020277493
2023-02-10,1240292.633762426
2023-02-13,1247516.5133176972
2023-02-14,1246878.1797546335
2023-02-15,1245412.5212309894
2023-02-16,1235047.4156348824
2023-02-17,1229142.9180119536
2023-02-20,1252886.4197713665
2023-02-21,1258050.5956486892
2023-02-22,1254228.5461336796
2023-02-23,1253948.9113830037
2023-02-24,1249169.950681243
2023-02-27,1243752.9848654354
2023-02-28,1254714.3774398717
2023-03-01,1267755.1185348118
2023-03-02,1271718.7551721546
