date,ticker,open,high,low,close,volume,amount,pct_change
2023-09-01,000300.SH,3778.91,3808.53,3778.91,3791.49,105319045,172219141586.1,0.7
2023-09-04,000300.SH,3812.99,3854.26,3804.59,3848.95,142385201,237934727924.3,1.52
2023-09-05,000300.SH,3839.58,3839.58,3814.33,3820.32,104052333,181377877955.3,-0.74
2023-09-06,000300.SH,3808.1,3817.52,3790.89,3812.03,93442393,166081524007.2,-0.22
2023-09-07,000300.SH,3802.23,3802.23,3756.85,3758.47,95103903,164405748827.5,-1.41
2023-09-08,000300.SH,3747.65,3753.26,3724.99,3739.99,71638166,129197657303.1,-0.49
2023-09-11,000300.SH,3740.58,3788.32,3734.72,3767.54,105358016,186871759441.3,0.74
2023-09-12,000300.SH,3764.33,3775.09,3755.42,3760.6,79385378,140117510233.3,-0.18
2023-09-13,000300.SH,3759.61,3768.82,3719.11,3736.65,81576901,138238089912.5,-0.64
2023-09-14,000300.SH,3736.94,3748.82,3717.31,3733.51,100386075,151578100463.9,-0.08
2023-09-15,000300.SH,3740.79,3749.02,3699.38,3708.78,109395689,180398970938.3,-0.66
2023-09-18,000300.SH,3698.93,3737.53,3691.11,3727.71,86727741,156966973910.5,0.51
2023-09-19,000300.SH,3723.42,3724.07,3702.69,3720.5,83199038,135216895229.4,-0.19
2023-09-20,000300.SH,3715.96,3718.52,3705.13,3705.69,75448209,117691805957.2,-0.4
2023-09-21,000300.SH,3698.31,3708.46,3672.44,3672.44,83031005,135011796555.2,-0.9
2023-09-22,000300.SH,3672.64,3740.42,3664.77,3738.93,110231166,192236467362.8,1.81
2023-09-25,000300.SH,3738.06,3738.06,3711.2,3714.6,92596479,155793827361.5,-0.65
2023-09-26,000300.SH,3711.71,3723.85,3692.62,3692.89,78044525,137808437774.8,-0.58
2023-09-27,000300.SH,3694.96,3731.14,3694.39,3700.5,91629210,164790435265.8,0.21
2023-09-28,000300.SH,3711.21,3716.06,3685.3,3689.52,85221719,153500421344.0,-0.3
2023-10-09,000300.SH,3678.93,3694.17,3642.0,3684.73,102148058,178072374748.1,-0.13
2023-10-10,000300.SH,3696.25,3701.26,3655.59,3657.13,99163730,161938958924.8,-0.75
2023-10-11,000300.SH,3674.75,3689.53,3658.36,3667.55,102091587,187667554126.6,0.28
2023-10-12,000300.SH,3697.93,3711.5,3682.84,3702.38,114363225,194598219817.3,0.95
2023-10-13,000300.SH,3677.96,3678.19,3652.31,3663.41,98287987,170152309003.0,-1.05
2023-10-16,000300.SH,3664.04,3664.04,3615.77,3626.6,91853118,159537973598.4,-1.0
2023-10-17,000300.SH,3635.3,3645.57,3619.13,3639.4,90745188,147056233347.4,0.35
2023-10-18,000300.SH,3631.07,3632.06,3608.98,3610.58,94545879,158982356667.4,-0.79
2023-10-19,000300.SH,3588.52,3588.52,3532.31,3533.54,111737520,189194781843.9,-2.13
2023-10-20,000300.SH,3518.35,3535.66,3501.73,3510.59,98518605,169591289145.3,-0.65
2023-10-23,000300.SH,3500.2,3505.35,3450.65,3474.24,96561652,152054894179.0,-1.04
2023-10-24,000300.SH,3481.76,3495.0,3453.1,3487.13,115547289,186529203442.0,0.37
2023-10-25,000300.SH,3524.3,3531.83,3500.92,3504.46,128009617,203691741119.2,0.5
2023-10-26,000300.SH,3484.78,3515.57,3478.05,3514.14,105143566,176088467225.8,0.28
2023-10-27,000300.SH,3501.17,3576.59,3494.55,3562.39,120225108,224301960437.0,1.37
2023-10-30,000300.SH,3554.11,3592.72,3554.02,3583.77,144010426,242973328094.4,0.6
2023-10-31,000300.SH,3581.68,3581.68,3554.58,3572.51,112587267,196317658324.1,-0.31
2023-11-01,000300.SH,3605.76,3606.41,3564.64,3571.03,97645538,182943566435.3,-0.04
2023-11-02,000300.SH,3580.07,3597.17,3553.74,3554.19,90359643,149465055433.9,-0.47
2023-11-03,000300.SH,3558.53,3596.1,3558.53,3584.14,97542101,165865989200.3,0.84
2023-11-06,000300.SH,3608.32,3635.79,3600.63,3632.61,152982463,254465948110.4,1.35
2023-11-07,000300.SH,3623.78,3628.46,3606.3,3619.76,110288591,190433605310.7,-0.35
2023-11-08,000300.SH,3610.64,3627.05,3591.82,3611.07,110594230,192594372352.5,-0.24
2023-11-09,000300.SH,3603.11,3624.41,3601.37,3612.83,111872057,189355228591.7,0.05
2023-11-10,000300.SH,3596.07,3599.45,3576.1,3586.49,102107034,166924677328.3,-0.73
2023-11-13,000300.SH,3593.91,3599.39,3562.77,3579.41,96707649,164821249624.7,-0.2
2023-11-14,000300.SH,3581.1,3600.15,3568.88,3582.06,100884158,165935163426.2,0.07
2023-11-15,000300.SH,3616.88,3620.6,3596.92,3607.25,104929218,188932150500.6,0.7
2023-11-16,000300.SH,3600.98,3605.29,3572.36,3572.36,87464780,146629217157.8,-0.97
2023-11-17,000300.SH,3561.31,3573.68,3547.03,3568.07,87319207,139621898705.2,-0.12
2023-11-20,000300.SH,3569.73,3586.97,3545.1,3576.32,91080445,157449634694.0,0.23
2023-11-21,000300.SH,3587.88,3615.06,3575.68,3581.07,108594314,175922105929.9,0.13
2023-11-22,000300.SH,3569.44,3574.38,3544.42,3544.42,84784381,136041195538.9,-1.02
2023-11-23,000300.SH,3541.44,3562.07,3529.94,3561.52,84800167,141499811490.9,0.48
2023-11-24,000300.SH,3560.65,3560.65,3534.0,3538.01,85018403,140101998555.3,-0.66
2023-11-27,000300.SH,3534.44,3534.44,3492.86,3511.94,99102314,155975437035.7,-0.74
2023-11-28,000300.SH,3510.66,3521.05,3501.11,3518.52,89335789,147740535862.4,0.19
2023-11-29,000300.SH,3518.88,3519.2,3482.24,3488.31,98841412,155948235975.9,-0.86
2023-11-30,000300.SH,3485.52,3505.13,3481.45,3496.2,101350820,153790180653.3,0.23
2023-12-01,000300.SH,3494.22,3494.22,3452.17,3482.88,108530941,176078323469.4,-0.38
2023-12-04,000300.SH,3481.04,3488.13,3459.61,3460.14,97156826,164664395292.9,-0.65
2023-12-05,000300.SH,3450.09,3450.09,3393.81,3394.26,100472007,164840691112.1,-1.9
2023-12-06,000300.SH,3387.88,3420.28,3382.95,3399.6,105805519,172142987724.9,0.16
2023-12-07,000300.SH,3394.31,3404.41,3369.77,3391.28,97713248,160949948197.3,-0.24
2023-12-08,000300.SH,3391.86,3409.38,3383.45,3399.46,129522054,203034222561.1,0.24
2023-12-11,000300.SH,3378.05,3426.61,3346.89,3419.45,139626249,219761181423.1,0.59
2023-12-12,000300.SH,3410.0,3427.55,3406.1,3426.8,105590013,166979964779.7,0.21
2023-12-13,000300.SH,3418.64,3418.64,3369.61,3369.61,95285367,165455928375.6,-1.67
2023-12-14,000300.SH,3387.38,3399.14,3350.76,3351.96,83655135,150245775736.4,-0.52
2023-12-15,000300.SH,3365.94,3388.5,3339.52,3341.55,97787783,164907019372.1,-0.31
2023-12-18,000300.SH,3329.19,3352.35,3314.91,3329.37,90526826,142303319418.9,-0.36
2023-12-19,000300.SH,3325.66,3345.78,3313.19,3334.04,83808118,135293655396.1,0.14
2023-12-20,000300.SH,3334.33,3338.54,3297.37,3297.5,92412868,141290542802.3,-1.1
2023-12-21,000300.SH,3285.6,3339.36,3283.99,3330.87,102546198,171120780579.5,1.01
2023-12-22,000300.SH,3329.47,3359.06,3315.9,3337.23,105220133,167336342309.2,0.19
2023-12-25,000300.SH,3330.33,3348.88,3330.33,3347.45,74542693,121838327071.1,0.31
2023-12-26,000300.SH,3345.4,3345.42,3315.94,3324.79,74732935,121689997434.6,-0.68
2023-12-27,000300.SH,3326.93,3341.27,3309.67,3336.36,94403928,140924923674.8,0.35
2023-12-28,000300.SH,3335.56,3423.4,3331.21,3414.54,148064851,245855634464.3,2.34
2023-12-29,000300.SH,3411.11,3432.54,3409.58,3431.11,114928932,193573180515.1,0.49
2024-01-02,000300.SH,3426.27,3426.27,3386.35,3386.35,116180726,184096097448.7,-1.3
2024-01-03,000300.SH,3379.75,3392.85,3362.66,3378.3,105613851,165099018642.5,-0.24
2024-01-04,000300.SH,3375.02,3375.02,3323.86,3347.05,106721013,165512262698.6,-0.93
2024-01-05,000300.SH,3341.31,3372.54,3313.55,3329.11,126400574,182251664948.1,-0.54
2024-01-08,000300.SH,3322.61,3333.52,3283.34,3286.06,117429485,170761644873.4,-1.29
2024-01-09,000300.SH,3286.71,3304.6,3273.84,3292.5,109330465,172276323045.2,0.2
2024-01-10,000300.SH,3281.67,3312.92,3268.25,3277.13,94199366,159777649838.1,-0.47
2024-01-11,000300.SH,3275.31,3311.11,3266.79,3295.67,108789735,180978533555.5,0.57
2024-01-12,000300.SH,3284.36,3310.47,3279.7,3284.17,96853555,156536022291.9,-0.35
2024-01-15,000300.SH,3270.1,3306.92,3261.27,3280.92,88851530,144331722430.6,-0.1
2024-01-16,000300.SH,3272.57,3300.88,3260.44,3300.88,113276665,175650587488.9,0.61
2024-01-17,000300.SH,3291.14,3291.14,3229.08,3229.08,108769728,173516385174.7,-2.18
2024-01-18,000300.SH,3214.28,3279.25,3171.63,3274.73,174909168,256784536828.0,1.41
2024-01-19,000300.SH,3261.24,3286.94,3251.81,3269.78,118501408,191261807098.8,-0.15
2024-01-22,000300.SH,3262.47,3281.42,3193.18,3218.9,148705628,225510031844.3,-1.56
2024-01-23,000300.SH,3208.43,3249.53,3188.13,3231.93,122012000,193791168624.2,0.4
2024-01-24,000300.SH,3245.96,3281.49,3190.47,3277.11,154371954,219036341624.5,1.4
2024-01-25,000300.SH,3274.34,3344.24,3269.79,3342.92,196833614,265521114954.3,2.01
2024-01-26,000300.SH,3326.65,3351.97,3315.13,3333.82,180664005,238144899501.0,-0.27
2024-01-29,000300.SH,3335.39,3351.37,3303.96,3303.96,184164795,244698013593.3,-0.9
2024-01-30,000300.SH,3283.9,3300.2,3244.97,3245.04,143649350,199592929911.7,-1.78
2024-01-31,000300.SH,3231.54,3252.15,3201.93,3215.35,153143469,215333349921.2,-0.91
2024-02-01,000300.SH,3202.26,3251.76,3191.9,3217.71,145516792,203815063232.5,0.07
2024-02-02,000300.SH,3219.87,3235.41,3108.35,3179.63,173758089,234495151557.0,-1.18
2024-02-05,000300.SH,3164.25,3233.85,3111.52,3200.42,203042970,279713141507.2,0.65
2024-02-06,000300.SH,3185.25,3314.51,3182.82,3311.69,202713099,285042020945.9,3.48
2024-02-07,000300.SH,3314.03,3343.63,3289.67,3343.63,216647933,297997664575.2,0.96
2024-02-08,000300.SH,3351.41,3367.21,3336.98,3364.93,189977578,270239765211.0,0.64
2024-02-19,000300.SH,3393.19,3403.81,3364.14,3403.81,183319800,267674145147.3,1.16
2024-02-20,000300.SH,3395.19,3415.89,3380.1,3410.85,140734581,218459281946.0,0.21
2024-02-21,000300.SH,3390.36,3500.13,3383.69,3456.87,188879362,291823544608.2,1.35
2024-02-22,000300.SH,3450.35,3486.68,3448.41,3486.67,141020784,225098128872.7,0.86
2024-02-23,000300.SH,3491.34,3507.56,3472.97,3489.74,144821273,232926057113.9,0.09
2024-02-26,000300.SH,3485.54,3492.61,3445.39,3453.36,151248331,238951637715.0,-1.04
2024-02-27,000300.SH,3440.05,3494.79,3437.44,3494.79,139528246,244488721250.8,1.2
2024-02-28,000300.SH,3499.83,3521.66,3450.26,3450.26,189837548,328300591256.4,-1.27
2024-02-29,000300.SH,3437.9,3516.08,3437.9,3516.08,155944532,281971899288.2,1.91
2024-03-01,000300.SH,3515.06,3544.36,3503.46,3537.8,162709570,288575619224.5,0.62
2024-03-04,000300.SH,3538.37,3548.69,3519.76,3540.87,163244613,297719931809.3,0.09
2024-03-05,000300.SH,3524.96,3570.69,3519.08,3565.51,166422389,299895929709.1,0.7
2024-03-06,000300.SH,3556.53,3577.39,3545.1,3551.05,143076613,248294165707.4,-0.41
2024-03-07,000300.SH,3548.1,3569.92,3522.9,3529.72,148110510,251839533036.1,-0.6
2024-03-08,000300.SH,3529.55,3548.51,3511.58,3544.91,125792664,225379101014.0,0.43
2024-03-11,000300.SH,3545.94,3589.26,3542.28,3589.26,148202825,286418582154.6,1.25
2024-03-12,000300.SH,3592.58,3605.7,3574.21,3597.49,180685560,339997042337.1,0.23
2024-03-13,000300.SH,3594.42,3594.42,3563.37,3572.36,144590590,266898756379.8,-0.7
2024-03-14,000300.SH,3571.79,3597.46,3545.61,3562.22,140962722,263803609335.2,-0.28
2024-03-15,000300.SH,3554.91,3572.81,3533.68,3569.99,138316044,243991558366.2,0.22
2024-03-18,000300.SH,3577.06,3604.05,3573.4,3603.53,160379438,295314840611.0,0.94
2024-03-19,000300.SH,3593.34,3610.74,3577.19,3577.63,145571786,259553448413.4,-0.72
2024-03-20,000300.SH,3568.72,3589.55,3568.43,3585.38,129528966,223752103886.2,0.22
2024-03-21,000300.SH,3593.07,3601.11,3575.03,3581.09,130743377,233162492629.6,-0.12
2024-03-22,000300.SH,3571.27,3575.72,3522.84,3545.0,139227358,248850931022.2,-1.01
2024-03-25,000300.SH,3536.71,3564.96,3525.76,3525.76,137015724,233747256235.1,-0.54
2024-03-26,000300.SH,3526.68,3547.65,3518.6,3543.75,126209535,226730734844.1,0.51
2024-03-27,000300.SH,3538.72,3542.96,3502.79,3502.79,128626763,216404726565.9,-1.16
2024-03-28,000300.SH,3498.48,3551.21,3489.39,3520.96,143334717,232530806334.5,0.52
2024-03-29,000300.SH,3516.88,3538.24,3516.88,3537.48,128643290,201749384356.7,0.47
2024-04-01,000300.SH,3551.58,3600.92,3551.58,3595.65,162776561,251637272845.1,1.64
2024-04-02,000300.SH,3593.22,3596.19,3568.75,3580.68,141272972,220207515542.9,-0.42
2024-04-03,000300.SH,3578.68,3582.43,3558.87,3567.8,135592331,214222897580.1,-0.36
2024-04-08,000300.SH,3553.56,3567.82,3535.77,3536.41,155304283,243249251687.2,-0.88
2024-04-09,000300.SH,3533.38,3543.71,3518.86,3533.49,129670942,195893525574.7,-0.08
2024-04-10,000300.SH,3528.97,3531.23,3490.05,3504.71,128790274,199754768626.1,-0.81
2024-04-11,000300.SH,3485.03,3520.59,3484.93,3504.24,126534395,200293481885.7,-0.01
2024-04-12,000300.SH,3505.75,3516.7,3470.06,3475.84,128921116,208566204702.9,-0.81
2024-04-15,000300.SH,3473.5,3552.41,3473.5,3549.08,183941250,267472484531.0,2.11
2024-04-16,000300.SH,3533.36,3545.5,3503.62,3511.11,176153065,253315972272.3,-1.07
2024-04-17,000300.SH,3509.13,3565.94,3498.03,3565.4,168466398,244987812753.2,1.55
2024-04-18,000300.SH,3550.56,3602.79,3547.6,3569.8,178574105,261329927268.4,0.12
2024-04-19,000300.SH,3550.61,3560.95,3529.32,3541.66,147281505,226229520121.3,-0.79
2024-04-22,000300.SH,3536.18,3558.16,3528.02,3530.9,150579042,229511183118.0,-0.3
2024-04-23,000300.SH,3525.67,3533.76,3499.98,3506.22,143113504,213257232210.7,-0.7
2024-04-24,000300.SH,3514.01,3524.54,3495.65,3521.62,121739851,195299919746.2,0.44
2024-04-25,000300.SH,3510.64,3543.97,3505.2,3530.28,115187722,184524622000.7,0.25
2024-04-26,000300.SH,3531.96,3588.4,3531.96,3584.27,197216133,308045062250.7,1.53
2024-04-29,000300.SH,3584.54,3645.82,3578.76,3623.91,222721381,358709708837.6,1.11
2024-04-30,000300.SH,3619.26,3630.71,3604.39,3604.39,191296899,286674161757.8,-0.54
2024-05-06,000300.SH,3654.05,3668.26,3645.74,3657.88,208018007,333270472130.0,1.48
2024-05-07,000300.SH,3657.0,3665.68,3648.38,3659.01,164834286,247368347983.1,0.03
2024-05-08,000300.SH,3650.75,3650.94,3628.7,3630.22,130035336,199923460349.8,-0.79
2024-05-09,000300.SH,3630.41,3669.76,3630.41,3664.56,146559017,232694927940.9,0.95
2024-05-10,000300.SH,3669.09,3674.61,3641.76,3666.28,150720536,233730562074.5,0.05
2024-05-13,000300.SH,3646.35,3673.62,3634.6,3664.69,157267455,249688465072.9,-0.04
2024-05-14,000300.SH,3668.23,3675.78,3646.71,3657.05,133406490,214643548213.8,-0.21
2024-05-15,000300.SH,3651.05,3656.53,3624.0,3626.06,123522764,191480969435.1,-0.85
2024-05-16,000300.SH,3636.6,3657.48,3626.33,3640.36,154630503,240288953464.0,0.39
2024-05-17,000300.SH,3638.56,3677.97,3627.45,3677.97,164570417,247729525192.2,1.03
2024-05-20,000300.SH,3682.06,3703.03,3677.44,3690.96,184609423,279971341520.4,0.35
2024-05-21,000300.SH,3682.29,3684.61,3665.15,3676.16,130678283,196575354877.9,-0.4
2024-05-22,000300.SH,3675.65,3691.88,3667.09,3684.45,151914605,230839373504.9,0.23
2024-05-23,000300.SH,3672.84,3674.37,3633.51,3641.79,142572990,214205039030.7,-1.16
2024-05-24,000300.SH,3630.83,3650.87,3599.67,3601.48,124791177,195344742155.9,-1.11
2024-05-27,000300.SH,3606.65,3638.15,3603.71,3635.71,131272644,206143742535.6,0.95
2024-05-28,000300.SH,3633.25,3638.97,3605.92,3609.17,123532238,184381267979.1,-0.73
2024-05-29,000300.SH,3609.07,3633.2,3602.82,3613.52,115906321,179072813277.6,0.12
2024-05-30,000300.SH,3607.05,3624.04,3586.75,3594.31,122602995,193069647050.8,-0.53
2024-05-31,000300.SH,3599.82,3614.64,3579.92,3579.92,112462019,180707602931.7,-0.4
2024-06-03,000300.SH,3577.38,3600.6,3567.87,3588.75,141054591,222756928174.4,0.25
2024-06-04,000300.SH,3583.81,3622.5,3580.28,3615.67,124545096,195790966233.8,0.75
2024-06-05,000300.SH,3610.36,3623.32,3594.11,3594.79,110906766,182639598874.9,-0.58
2024-06-06,000300.SH,3602.16,3625.01,3584.17,3592.25,137893517,226764072639.2,-0.07
2024-06-07,000300.SH,3594.63,3603.07,3552.09,3574.11,131103026,213001530097.8,-0.5
2024-06-11,000300.SH,3555.82,3565.31,3525.89,3542.88,134522306,219282337214.0,-0.87
2024-06-12,000300.SH,3539.09,3551.17,3531.57,3544.12,122813729,200722600631.1,0.04
2024-06-13,000300.SH,3548.22,3551.08,3520.18,3526.13,123245462,214792338449.3,-0.51
2024-06-14,000300.SH,3514.8,3547.15,3503.52,3541.53,171516942,283768816845.0,0.44
2024-06-17,000300.SH,3521.44,3540.79,3520.74,3536.2,137433438,232293851893.9,-0.15
2024-06-18,000300.SH,3533.49,3551.71,3532.78,3545.59,123671838,208824124156.0,0.27
2024-06-19,000300.SH,3543.36,3543.36,3524.84,3528.75,106642797,184790298728.6,-0.47
2024-06-20,000300.SH,3525.17,3533.99,3500.13,3503.28,111617396,186515776574.7,-0.72
2024-06-21,000300.SH,3496.34,3505.51,3473.83,3495.62,109186615,182736735066.8,-0.22
2024-06-24,000300.SH,3473.64,3505.78,3471.22,3476.81,117990184,195787549313.6,-0.54
2024-06-25,000300.SH,3475.16,3483.22,3440.65,3457.9,118448118,190886336762.4,-0.54
2024-06-26,000300.SH,3451.54,3487.4,3442.3,3480.26,105898861,171538111702.3,0.65
2024-06-27,000300.SH,3467.29,3471.14,3452.58,3454.12,114918101,174112508796.1,-0.75
2024-06-28,000300.SH,3443.67,3484.68,3443.67,3461.66,135409153,205118806811.8,0.22
2024-07-01,000300.SH,3458.26,3479.95,3443.81,3478.18,121829770,188018227774.8,0.48
2024-07-02,000300.SH,3472.45,3488.32,3464.52,3471.79,121650121,186104752421.9,-0.18
2024-07-03,000300.SH,3471.56,3478.7,3454.99,3463.41,103857108,163035359363.1,-0.24
2024-07-04,000300.SH,3468.3,3483.31,3444.93,3445.81,104429909,159477153569.5,-0.51
2024-07-05,000300.SH,3443.36,3451.04,3399.67,3431.06,116609659,181416567402.8,-0.43
2024-07-08,000300.SH,3420.8,3428.04,3395.91,3401.76,115528218,177559765827.5,-0.85
2024-07-09,000300.SH,3396.8,3448.93,3384.81,3439.81,131629443,215048837819.8,1.12
2024-07-10,000300.SH,3425.88,3447.51,3423.65,3428.97,127203456,198149476849.1,-0.32
2024-07-11,000300.SH,3451.04,3473.98,3438.12,3468.17,145892466,237551298481.6,1.14
2024-07-12,000300.SH,3459.96,3479.1,3457.36,3472.4,130874589,205055553856.4,0.12
2024-07-15,000300.SH,3462.61,3481.46,3460.79,3476.25,118517083,171584915379.5,0.11
2024-07-16,000300.SH,3466.85,3500.29,3464.37,3498.28,120659017,200456285077.5,0.63
2024-07-17,000300.SH,3494.21,3514.48,3486.22,3501.58,131802062,222830802528.4,0.09
2024-07-18,000300.SH,3483.3,3522.8,3475.72,3520.93,123768199,215783795702.6,0.55
2024-07-19,000300.SH,3500.81,3545.34,3493.07,3539.02,132447975,228065104129.0,0.51
2024-07-22,000300.SH,3538.4,3540.19,3494.01,3514.92,132126337,217457320403.9,-0.68
2024-07-23,000300.SH,3509.79,3509.79,3439.88,3439.88,128897660,202857560168.7,-2.13
2024-07-24,000300.SH,3432.35,3451.42,3408.41,3418.17,127036263,184884499786.8,-0.63
2024-07-25,000300.SH,3404.61,3415.86,3383.8,3399.27,131022242,190131464834.7,-0.55
2024-07-26,000300.SH,3403.71,3420.82,3388.66,3409.29,124195558,187853329477.8,0.29
2024-07-29,000300.SH,3404.37,3408.5,3388.84,3390.74,109787786,166697103823.1,-0.54
2024-07-30,000300.SH,3380.69,3380.69,3352.8,3369.38,104952164,165442824490.2,-0.63
2024-07-31,000300.SH,3364.03,3445.0,3364.03,3442.08,171959177,258249147336.4,2.16
2024-08-01,000300.SH,3443.14,3448.34,3419.19,3419.27,136323464,206038002517.7,-0.66
2024-08-02,000300.SH,3393.92,3419.1,3380.96,3384.39,116615255,179671192427.6,-1.02
2024-08-05,000300.SH,3362.11,3409.03,3343.32,3343.32,142812516,223631266563.2,-1.21
2024-08-06,000300.SH,3367.35,3376.8,3318.63,3342.98,119340279,181724693847.5,-0.01
2024-08-07,000300.SH,3338.59,3362.38,3329.97,3341.49,95084377,145078975325.5,-0.04
2024-08-08,000300.SH,3332.43,3364.79,3320.84,3342.94,92495695,149482926226.5,0.04
2024-08-09,000300.SH,3358.13,3366.67,3331.63,3331.63,91511626,142852166559.2,-0.34
2024-08-12,000300.SH,3327.56,3338.08,3319.89,3325.86,79938754,117544892726.5,-0.17
2024-08-13,000300.SH,3328.01,3335.01,3310.19,3334.39,84489679,125259155343.0,0.26
2024-08-14,000300.SH,3332.79,3332.79,3309.1,3309.24,78742407,118181952004.2,-0.75
2024-08-15,000300.SH,3301.45,3356.76,3297.97,3341.95,104766399,149249335425.5,0.99
2024-08-16,000300.SH,3342.03,3356.91,3335.62,3345.63,96519083,135885323083.0,0.11
2024-08-19,000300.SH,3344.26,3375.96,3343.71,3356.97,105571110,143421671337.3,0.34
2024-08-20,000300.SH,3361.64,3362.33,3321.64,3332.7,101668331,137910585091.6,-0.72
2024-08-21,000300.SH,3322.91,3339.44,3307.99,3321.64,89954751,130005992563.3,-0.33
2024-08-22,000300.SH,3322.87,3327.7,3305.25,3313.14,100366504,147702791560.6,-0.26
2024-08-23,000300.SH,3305.93,3336.24,3305.64,3327.19,89525774,132680886499.7,0.42
2024-08-26,000300.SH,3330.72,3336.53,3311.57,3324.22,93990772,139070603958.0,-0.09
2024-08-27,000300.SH,3315.69,3320.57,3299.56,3305.33,95808157,129755962864.4,-0.57
2024-08-28,000300.SH,3298.91,3305.35,3274.59,3286.5,92696650,135982310964.6,-0.57
2024-08-29,000300.SH,3273.54,3290.79,3269.53,3277.68,130702333,174340106392.6,-0.27
2024-08-30,000300.SH,3273.75,3351.63,3273.65,3321.43,188695443,268376041210.9,1.33
2024-09-02,000300.SH,3307.54,3307.76,3264.76,3265.01,147612353,194409996348.3,-1.7
2024-09-03,000300.SH,3261.74,3281.59,3261.19,3273.43,122897306,155089488535.3,0.26
2024-09-04,000300.SH,3253.9,3272.99,3249.98,3252.16,104832482,140070063076.9,-0.65
2024-09-05,000300.SH,3252.96,3266.88,3247.17,3257.76,97109450,134618198893.7,0.17
2024-09-06,000300.SH,3261.15,3274.81,3231.07,3231.35,88400417,121541545905.7,-0.81
2024-09-09,000300.SH,3214.8,3222.93,3180.93,3192.95,108673069,146516054460.5,-1.19
2024-09-10,000300.SH,3193.46,3205.1,3171.79,3195.76,97290078,133610476131.5,0.09
2024-09-11,000300.SH,3187.05,3197.34,3174.03,3186.13,102482110,141513837135.3,-0.3
2024-09-12,000300.SH,3189.43,3201.55,3171.88,3172.47,92868657,136387244637.1,-0.43
2024-09-13,000300.SH,3174.03,3188.91,3159.25,3159.25,88336677,137448911397.4,-0.42
2024-09-18,000300.SH,3158.82,3179.9,3145.79,3171.01,84722814,123452147968.9,0.37
2024-09-19,000300.SH,3178.4,3213.84,3149.79,3196.04,125439272,181785109712.7,0.79
2024-09-20,000300.SH,3192.43,3207.99,3173.22,3201.05,118064098,163985054956.9,0.16
2024-09-23,000300.SH,3200.87,3230.16,3198.02,3212.76,95344855,143876166860.9,0.37
2024-09-24,000300.SH,3244.65,3351.97,3222.49,3351.91,204072217,307879526847.5,4.33
2024-09-25,000300.SH,3403.7,3465.49,3393.44,3401.53,241564255,356862584939.5,1.48
2024-09-26,000300.SH,3399.32,3545.32,3391.68,3545.32,243134010,373983643044.8,4.23
2024-09-27,000300.SH,3617.92,3708.5,3596.58,3703.68,265487774,466692757481.8,4.47
2024-09-30,000300.SH,3846.65,4038.7,3796.5,4017.85,510217707,862528807419.2,8.48
2024-10-08,000300.SH,4450.37,4450.37,4094.35,4256.1,589867894,1130387437130.1,5.93
2024-10-09,000300.SH,4168.84,4197.6,3942.51,3955.98,482269295,1029032062193.4,-7.05
2024-10-10,000300.SH,3979.61,4098.5,3912.77,3997.79,395053099,717952217512.6,1.06
2024-10-11,000300.SH,3969.76,3978.24,3847.12,3887.17,274096505,484998267295.6,-2.77
2024-10-14,000300.SH,3915.22,3979.54,3868.78,3961.34,307578993,534076602215.5,1.91
2024-10-15,000300.SH,3942.53,3967.87,3855.99,3855.99,242486448,434410916723.5,-2.66
2024-10-16,000300.SH,3806.14,3877.75,3805.09,3831.59,218866407,377301324426.4,-0.63
2024-10-17,000300.SH,3853.84,3882.07,3787.75,3788.22,212313820,369170521634.5,-1.13
2024-10-18,000300.SH,3780.31,3998.21,3765.16,3925.23,312958834,620673701894.1,3.62
2024-10-21,000300.SH,3946.9,3979.26,3896.17,3935.2,291185634,600109598949.1,0.25
2024-10-22,000300.SH,3923.74,3965.91,3917.52,3957.78,223433396,442881846813.7,0.57
2024-10-23,000300.SH,3955.32,4012.18,3939.1,3973.21,245873949,469120806272.1,0.39
2024-10-24,000300.SH,3950.9,3957.98,3914.09,3928.83,174724062,340486884485.3,-1.12
2024-10-25,000300.SH,3931.32,3992.89,3921.94,3956.42,210694885,412231378430.4,0.7
2024-10-28,000300.SH,3953.11,3964.16,3917.2,3964.16,216160415,390450182338.0,0.2
2024-10-29,000300.SH,3970.01,3991.31,3921.58,3924.65,217293984,429625020404.8,-1.0
2024-10-30,000300.SH,3904.16,3926.06,3864.31,3889.45,219436626,385010582233.2,-0.9
2024-10-31,000300.SH,3888.42,3923.9,3859.11,3891.04,300636718,515533818945.0,0.04
2024-11-01,000300.SH,3882.46,3933.22,3879.96,3890.02,307986481,476472952028.3,-0.03
2024-11-04,000300.SH,3897.71,3944.76,3891.21,3944.76,229239060,381048606068.1,1.41
2024-11-05,000300.SH,3937.62,4046.7,3925.41,4044.57,316862794,580971852723.7,2.53
2024-11-06,000300.SH,4051.29,4091.7,4002.5,4024.28,335807938,639124093911.8,-0.5
2024-11-07,000300.SH,3987.27,4146.15,3984.67,4145.7,341436414,658145920948.1,3.02
2024-11-08,000300.SH,4192.08,4200.91,4094.16,4104.05,332350385,688446559772.2,-1.0
2024-11-11,000300.SH,4066.93,4132.51,4048.04,4131.13,289594227,625605935910.0,0.66
2024-11-12,000300.SH,4133.35,4181.71,4060.79,4085.74,297778086,660380524820.6,-1.1
