,equity
2024-08-21,1435348.7269643012
2024-08-22,1434028.6879932652
2024-08-23,1439589.4385104203
2024-08-26,1443615.8024812848
2024-08-27,1437033.3288878372
2024-08-28,1438066.3112696926
2024-08-29,1422735.0201417264
2024-08-30,1421905.5997997434
2024-09-02,1419092.397817922
2024-09-03,1422402.0921174327
2024-09-04,1412556.603320369
2024-09-05,1421357.4107351918
2024-09-06,1413282.0210567752
2024-09-09,1401445.8421043542
2024-09-10,1394392.9200796974
2024-09-11,1392835.6687618983
2024-09-12,1387591.1690317816
2024-09-13,1384669.0852189448
2024-09-18,1382832.1369082027
2024-09-19,1397860.207745847
2024-09-20,1399463.5924514597
2024-09-23,1397064.7949281528
2024-09-24,1450673.2121169046
2024-09-25,1474492.8930403157
2024-09-26,1544347.7502970633
2024-09-27,1618304.9602708048
2024-09-30,1761837.3490836807
2024-10-08,1839903.2448085821
2024-10-09,1705951.7267818237
2024-10-10,1748554.368300005
2024-10-11,1726500.3594832453
2024-10-14,1753650.7662599264
2024-10-15,1723194.1728927998
2024-10-16,1733025.271040575
2024-10-17,1709769.1926586777
2024-10-18,1733350.6315201824
2024-10-21,1728172.8017670251
2024-10-22,1739711.4087446905
2024-10-23,1757080.8220031776
2024-10-24,1749815.8686867233
2024-10-25,1748380.051124386
2024-10-28,1749253.1061734674
2024-10-29,1729585.6447383189
2024-10-30,1711107.2216788614
2024-10-31,1701470.4812339018
2024-11-01,1709790.0045746395
2024-11-04,1722664.1255409538
2024-11-05,1741253.568884833
2024-11-06,1733301.5961970107
2024-11-07,1774463.3916469647
2024-11-08,1761297.3477225623
2024-11-11,1751326.5902652997
2024-11-12,1751636.2427539353
2024-11-13,1765133.3189318962
2024-11-14,1755318.489456666
2024-11-15,1755426.7277095206
2024-11-18,1762458.7657647918
2024-11-19,1762712.9587613337
2024-11-20,1766389.9560627788
2024-11-21,1764518.294514286
2024-11-22,1717279.3074323966
2024-11-25,1724920.995514274
2024-11-26,1719926.180462473
2024-11-27,1737941.0973078215
2024-11-28,1732330.2142100479
2024-11-29,1740544.863981005
2024-12-02,1755340.7445025411
2024-12-03,1767862.6306207795
2024-12-04,1765981.673285138
2024-12-05,1753924.1381297973
2024-12-06,1769178.9277069704
2024-12-09,1779356.8667435837
2024-12-10,1772504.008645084
2024-12-11,1788786.6830034105
2024-12-12,1799184.5096308396
2024-12-13,1763460.5622828586
2024-12-16,1779232.4192881335
2024-12-17,1771917.0519542447
2024-12-18,1780459.2846100472
2024-12-19,1758967.4047205704
2024-12-20,1738993.1079318458
2024-12-23,1757258.540002467
2024-12-24,1779647.2561431662
2024-12-25,1790470.874719749
2024-12-26,1765995.4771139526
2024-12-27,1778439.5888102727
2024-12-30,1786157.4892695525
2024-12-31,1775196.4209337952
