,excess_return
2022-07-29,0.0046584889523129235
2022-08-01,-0.00817937464661779
2022-08-02,0.002826464253556326
2022-08-03,-0.000879761570959643
2022-08-04,-2.770307664059883e-05
2022-08-05,-0.006702000230185311
2022-08-08,-0.0023187055171175206
2022-08-09,-0.003741776800960644
2022-08-10,0.0028601405023194098
2022-08-11,-0.003182640093786524
2022-08-12,0.007309026588872689
2022-08-15,-0.005707601349241293
2022-08-16,0.0008336446847978969
2022-08-17,-3.818189380391801e-05
2022-08-18,0.0031008826131060374
2022-08-19,0.006788554727868618
2022-08-22,-0.00869301588320058
2022-08-23,-0.0007456758951652077
2022-08-24,0.012711488898697238
2022-08-25,-0.0009965712016687008
2022-08-26,0.0031765534508181557
2022-08-29,0.0031458383036852555
2022-08-30,0.005690075308340495
2022-08-31,0.009429215239497048
2022-09-01,0.0005177592313903925
2022-09-02,0.003411525449359463
2022-09-05,0.0003746360294157307
2022-09-06,-0.008040241657566961
2022-09-07,-0.006417217846599184
2022-09-08,0.0044419783935957
2022-09-09,-0.004953270003801521
2022-09-13,0.0013480158115808075
2022-09-14,-0.00040936218766286087
2022-09-15,0.009685197625312926
2022-09-16,0.005142464478712007
2022-09-19,0.0027428401632070333
2022-09-20,-0.005399599511930482
2022-09-21,0.0049829710358087215
2022-09-22,0.0014780093805566597
2022-09-23,0.006563854433128088
2022-09-26,-0.003419284177560716
2022-09-27,-0.0004376030662066911
2022-09-28,0.010516270639320091
2022-09-29,-0.007833366748191377
2022-09-30,0.004317967584137621
2022-10-10,0.014047842766078109
2022-10-11,-0.00029577068220416674
2022-10-12,0.001097076083095675
2022-10-13,0.005039562669751903
2022-10-14,-0.005837446917104833
2022-10-17,0.0031856069673153863
2022-10-18,-0.002080367156098539
2022-10-19,0.0031631851954326638
2022-10-20,0.002206449711783268
2022-10-21,0.0011749684922811724
2022-10-24,-0.0025580412933566415
2022-10-25,-0.005136863558643333
2022-10-26,0.005502379021703934
2022-10-27,0.008658487104902583
2022-10-28,-0.00295884561847283
2022-10-31,0.006156087833708701
2022-11-01,-0.005414114633383611
2022-11-02,-0.008409224070132386
2022-11-03,-0.0012115176795381788
2022-11-04,-0.006401374726417993
2022-11-07,-0.0014120216001940675
2022-11-08,0.0018630527166904973
2022-11-09,0.0053418592784787965
2022-11-10,0.007115176420335
2022-11-11,-0.004431236713526493
2022-11-14,0.0025212247770092064
2022-11-15,-0.007716337135809197
2022-11-16,0.0008162046828456412
2022-11-17,0.001156544427483925
2022-11-18,0.00010533417527654881
2022-11-21,-0.000103406936775274
2022-11-22,0.00854349635884704
2022-11-23,0.005631212400627062
2022-11-24,0.0027230647651971616
2022-11-25,0.01252946653916376
2022-11-28,-0.0016262060394366274
2022-11-29,0.004454966302663791
2022-11-30,5.112761549826042e-05
2022-12-01,-0.00864932496892977
2022-12-02,0.0008018339060615089
2022-12-05,-0.002772317490992965
2022-12-06,-0.005393416420536678
2022-12-07,0.002169888935057971
2022-12-08,-0.0005429751445090616
2022-12-09,-0.008906177174376325
2022-12-12,0.004554184735918668
2022-12-13,0.00041847456948028135
2022-12-14,-0.005253022170283822
2022-12-15,-0.001648986406759984
2022-12-16,0.0032539321728784817
2022-12-19,0.00011938172599868652
2022-12-20,0.005916560150730967
2022-12-21,-0.0007565367182268295
2022-12-22,-0.0027471797727044774
2022-12-23,0.0004503355081928663
2022-12-26,-0.000986311858719358
2022-12-27,-0.0019012268491838784
2022-12-28,0.002747814520355162
2022-12-29,0.002639102145124991
2022-12-30,0.007609701697644807
2023-01-03,-0.001169989529133558
2023-01-04,0.0013926379788184316
2023-01-05,-0.004456430507168192
2023-01-06,0.0027296146380986278
2023-01-09,-0.003518035602460623
2023-01-10,-0.0030793616877579093
2023-01-11,0.0017547952131148643
2023-01-12,-0.002381630609234594
2023-01-13,-0.004885734454038152
2023-01-16,-0.0016893909165134197
2023-01-17,0.002081178084543278
2023-01-18,0.002464498115829755
2023-01-19,0.0006700884246509942
2023-01-20,-0.002462921186239333
2023-01-30,0.0022834903783061147
2023-01-31,0.0029167279096021185
2023-02-01,0.0018403679289989254
2023-02-02,-0.0049852356932720086
2023-02-03,-0.001454315840278989
2023-02-06,0.00553930084371527
2023-02-07,-0.0034017026980343035
2023-02-08,-0.0004287455942168193
2023-02-09,-0.006590612476137635
2023-02-10,0.00564316913437545
2023-02-13,-0.005568363922582396
2023-02-14,-0.0016616154579594611
2023-02-15,-0.0014299209052655057
2023-02-16,0.0041211345590099445
2023-02-17,0.009285906936417725
2023-02-20,-0.005328199438566095
2023-02-21,0.0006642226681151508
2023-02-22,0.0016240026552140222
2023-02-23,0.0027263677451272793
2023-02-24,0.0015733018998682893
2023-02-27,0.0017658623043231734
2023-02-28,-0.0003996286481868982
2023-03-01,-0.004325536064305973
2023-03-02,0.006870853422540351
2023-03-03,0.00745496248801442
2023-03-06,-0.0003639887943659927
2023-03-07,0.015622598673726633
2023-03-08,-0.0006126626875951612
2023-03-09,0.0007464505312058758
2023-03-10,0.0004820346355447185
2023-03-13,-0.005125806268103463
2023-03-14,0.0013668332198919263
2023-03-15,0.005018836169160742
2023-03-16,0.009786423651722205
2023-03-17,-0.005146969643778301
2023-03-20,0.006302479360492752
2023-03-21,-0.009546202660853284
2023-03-22,0.0005550098908496063
2023-03-23,-0.00988381711585934
2023-03-24,-0.0065339209962628165
2023-03-27,-0.00810908966580722
2023-03-28,0.0034957266024856493
2023-03-29,-0.006024583491524707
2023-03-30,-0.001495407541271883
2023-03-31,-0.007646683239099622
2023-04-03,-0.011418548422064866
2023-04-04,-0.0013486443924157878
2023-04-06,-0.00560211497915014
2023-04-07,-0.0031712895840727796
2023-04-10,0.006670793099723436
2023-04-11,0.00012973334071537512
2023-04-12,-0.005756767170061856
2023-04-13,0.011518079801666942
2023-04-14,-0.002177906804065235
2023-04-17,0.006824953221734469
2023-04-18,-0.0006413583698812236
2023-04-19,0.0037317945890948043
2023-04-20,-0.006294437812337567
2023-04-21,0.008117178084723065
2023-04-24,0.00036254231257400703
2023-04-25,0.008282503109025029
2023-04-26,0.005808586010067671
2023-04-27,0.004433882330353618
2023-04-28,-0.009067420996654156
2023-05-04,0.01523542360114742
2023-05-05,0.0018057717237309418
2023-05-08,0.008589238020402947
2023-05-09,-0.006885222377663133
2023-05-10,0.008011316918531592
2023-05-11,0.0006933727091603427
2023-05-12,0.005996531508227525
2023-05-15,-0.00651935066615748
2023-05-16,0.002123625206799768
2023-05-17,-0.0011967767483552678
2023-05-18,-0.009882126234648968
2023-05-19,0.00032459873790375475
2023-05-22,0.005605986057082529
2023-05-23,0.008836210948286613
2023-05-24,-0.003771035737933413
2023-05-25,-0.008069749884968922
2023-05-26,-0.004349096812900759
2023-05-29,0.00027932698230923774
2023-05-30,-0.009014910050107178
2023-05-31,-0.0037801198265591256
2023-06-01,-0.0006786646383403518
2023-06-02,0.009367669921219578
2023-06-05,-0.003934622461355411
2023-06-06,-0.0009810288668951183
2023-06-07,-0.002030107556179638
2023-06-08,0.006621947095064034
2023-06-09,-0.00437331795490753
2023-06-12,0.011070936759967087
2023-06-13,-0.0035667299681137405
2023-06-14,0.0012311954473670265
2023-06-15,0.0009149137624322699
2023-06-16,-0.006431714647608208
2023-06-19,-0.005183946579561588
2023-06-20,-0.008020114399766895
2023-06-21,0.005357377228153382
2023-06-26,0.004885297512040284
2023-06-27,0.003185495537829798
2023-06-28,0.0035524425810456754
2023-06-29,-0.005910091374957413
2023-06-30,0.001512037446513806
2023-07-03,0.0017703727696491353
2023-07-04,-0.003575962753365349
2023-07-05,0.005940839709700243
2023-07-06,-0.002585081471357072
2023-07-07,0.0061846263756486644
2023-07-10,-1.1427598815491602e-06
2023-07-11,-0.000963780587902965
2023-07-12,0.005536401707406425
2023-07-13,-0.0032701683486384726
2023-07-14,-0.0045583091290613015
2023-07-17,0.0020206628223409617
2023-07-18,0.0030866101705910205
2023-07-19,0.00458428408022958
2023-07-20,0.005009278914559299
2023-07-21,0.005366624875280158
2023-07-24,-0.0004700184180905598
2023-07-25,-0.0013291338099789655
2023-07-26,0.0066134578524614
2023-07-27,0.0007475398731864335
2023-07-28,0.01059726989281214
2023-07-31,0.0014757879474754662
2023-08-01,-0.00014303983624788775
2023-08-02,-0.0013103195423288354
2023-08-03,-0.002304015995114997
2023-08-04,-0.005471020570160216
2023-08-07,-0.0009094948676481151
2023-08-08,0.005798623279220903
2023-08-09,-0.000763798185572033
2023-08-10,0.0034475965103716623
2023-08-11,0.007338575984408381
2023-08-14,0.003741722237685885
2023-08-15,0.006407429292018961
2023-08-16,-0.0006479195544536569
2023-08-17,-0.0033803762124061916
2023-08-18,0.009686626974799962
2023-08-21,0.0071964256657813044
2023-08-22,-0.005677259704001424
2023-08-23,0.007817642098561374
2023-08-24,-0.004181965070208061
2023-08-25,0.0033381443622153284
2023-08-28,-0.0032934467378430473
2023-08-29,-0.006291987799345191
2023-08-30,-0.0021876445482984347
2023-08-31,0.00403372690889063
2023-09-01,-0.008112575669006087
2023-09-04,-0.0031596897955703737
2023-09-05,0.0026673966438625057
2023-09-06,-0.0009471977377692909
2023-09-07,0.00017875792829555488
2023-09-08,-0.002172357093185368
2023-09-11,-0.0019572215989578437
2023-09-12,0.003877636894066792
2023-09-13,0.005052619141320578
2023-09-14,0.003628001721775162
2023-09-15,0.0016385118887663405
2023-09-18,-0.0030286221293064474
2023-09-19,0.003532141263395474
2023-09-20,0.0009398789142553727
2023-09-21,-0.0013522353650796144
2023-09-22,-0.008879808465397633
2023-09-25,0.0021562148530008185
2023-09-26,-0.002637421604117236
2023-09-27,-0.0007664514504169169
2023-09-28,-0.002179511180393418
2023-10-09,-0.005278119691924819
2023-10-10,0.001145523028127926
2023-10-11,-0.003146487683874831
2023-10-12,-0.001556324088022025
2023-10-13,-0.0008796940903578205
2023-10-16,-0.0030199505663559036
2023-10-17,0.0003418253893487911
2023-10-18,-0.002729210788855763
2023-10-19,-0.0005588931414643311
2023-10-20,0.004489469498848955
2023-10-23,0.002864711240712546
2023-10-24,0.0067268844546055145
2023-10-25,0.0015102336333485088
2023-10-26,-0.0018913901684984042
2023-10-27,0.0018566270857480766
2023-10-30,-0.001218029339536973
2023-10-31,0.0005630538318622527
2023-11-01,-0.001710877129107809
2023-11-02,0.0057816392441290216
2023-11-03,-0.010618495657208992
2023-11-06,-0.008055933484669544
2023-11-07,-0.0010447831099488361
2023-11-08,-0.0025819354820759725
2023-11-09,0.0008798338770575861
2023-11-10,-0.0015282023148289366
2023-11-13,-0.0027365471345801185
2023-11-14,-0.0007874225076903432
2023-11-15,-0.004072205677858371
2023-11-16,0.00400730209820019
2023-11-17,-0.004805727311764994
2023-11-20,0.0008604115654379128
2023-11-21,0.005281288736945702
2023-11-22,0.006318211853592024
2023-11-23,-0.001871594751039509
2023-11-24,0.006204111760172309
2023-11-27,0.0016492931525102861
2023-11-28,-0.0017953274612802492
2023-11-29,-0.0002196992315946075
2023-11-30,0.002071024830144526
2023-12-01,-0.003735212676515675
2023-12-04,-0.000634642408776418
2023-12-05,0.00044751861221165035
2023-12-06,-0.0041268255947384085
2023-12-07,-0.0011162224454057835
2023-12-08,-0.0021523199522982305
2023-12-11,-0.003970052759312856
2023-12-12,0.002170437531595526
2023-12-13,0.00015035174957473904
2023-12-14,0.002697556597910848
2023-12-15,-0.00041376336240263756
2023-12-18,-0.00029708654669429596
2023-12-19,-0.0031010819126720507
2023-12-20,0.007419432299000566
2023-12-21,-0.0030919805732839197
2023-12-22,0.003838884743912397
2023-12-25,-0.0003457651305150489
2023-12-26,0.007255705367022176
2023-12-27,9.656508056553152e-05
2023-12-28,-0.004073892899827111
2023-12-29,-0.0073720466444645895
2024-01-02,0.005318450818834355
2024-01-03,0.008424583526874817
2024-01-04,0.004285485330345546
2024-01-05,0.006335952172216156
2024-01-08,0.0016602860260186165
2024-01-09,0.0035682434152077692
2024-01-10,0.004746417546277796
2024-01-11,-0.005874637736613386
2024-01-12,0.005741056514842434
2024-01-15,0.002559641182972834
2024-01-16,0.0041083477507249146
2024-01-17,0.003035468653728276
2024-01-18,-0.011850510632255614
2024-01-19,0.004159504775275582
2024-01-22,0.00029401527677072603
2024-01-23,-0.001070611315619056
2024-01-24,0.007913049804898774
2024-01-25,0.0019329526166566614
2024-01-26,0.01506467014123742
2024-01-29,0.011639236964687367
2024-01-30,-0.0006631116520676404
2024-01-31,0.0059624156100533295
2024-02-01,-0.008092892467574388
2024-02-02,-0.008507978143970241
2024-02-05,0.00017745509191981462
2024-02-06,0.013977979589820173
2024-02-07,0.005543237946606086
2024-02-08,0.006656254998553091
2024-02-19,-0.00925248067356629
2024-02-20,0.00016749232352059702
2024-02-21,-0.006602061717388861
2024-02-22,0.0016850213156938063
2024-02-23,0.0033271069642253786
2024-02-26,0.007964402340199406
2024-02-27,0.0026778238781789143
2024-02-28,-0.003972549986936358
2024-02-29,0.005137752803659846
2024-03-01,-0.0005397362426965728
2024-03-04,-0.005969656619358888
2024-03-05,0.0016519576957252794
2024-03-06,-0.0004006391361127395
2024-03-07,0.007381214091874564
2024-03-08,-0.007949473179875037
2024-03-11,-0.0065391498706523065
2024-03-12,-0.0009002075203522427
2024-03-13,-0.0017449337107178636
2024-03-14,0.00211322799315415
2024-03-15,-0.000588333455056122
2024-03-18,-0.004281198244771585
2024-03-19,0.0009773511943670637
2024-03-20,0.00011450810728508591
2024-03-21,0.0032005845391001337
2024-03-22,-0.001465782144246617
2024-03-25,0.006461290278064978
2024-03-26,0.004769029348094894
2024-03-27,0.009694553857688025
2024-03-28,-0.010372978160377503
2024-03-29,0.0001620952437917213
2024-04-01,-0.009093687617712815
2024-04-02,0.0033691986067530605
2024-04-03,0.00238001273103205
2024-04-08,-0.005058868162215523
2024-04-09,0.007310843534048133
2024-04-10,-0.00018001650834221193
2024-04-11,-0.0027855518043992714
2024-04-12,-0.004455856906366011
2024-04-15,-0.0018488714855338824
2024-04-16,0.006777478649743741
2024-04-17,-0.0018245375194811224
2024-04-18,0.0014489747892044297
2024-04-19,0.0028632736063776048
2024-04-22,0.004280908499974947
2024-04-23,-0.000659580806308695
2024-04-24,-0.0019060189249799353
2024-04-25,-0.0005177295110899351
2024-04-26,0.0015667060638606366
2024-04-29,-0.0017496930258390012
2024-04-30,-0.0043212160966280486
2024-05-06,-0.004658128946089437
2024-05-07,-0.004276894258124139
2024-05-08,0.003685608588554908
2024-05-09,0.0019402301070391252
2024-05-10,8.022394991772383e-05
2024-05-13,0.002842929063091781
2024-05-14,0.00017313721289970857
2024-05-15,-0.0016330388365280446
2024-05-16,-0.0020871586884367607
2024-05-17,0.0019816587486860115
2024-05-20,-0.0004941830680554229
2024-05-21,0.005523354776850115
