,equity
2021-04-30,1056301.996681466
2021-05-06,1056721.6564107626
2021-05-07,1063945.2134972094
2021-05-10,1068140.0329315385
2021-05-11,1068657.4215759956
2021-05-12,1071189.6023951226
2021-05-13,1062384.4891409746
2021-05-14,1072431.0049718674
2021-05-17,1078384.1964424402
2021-05-18,1084023.355887157
2021-05-19,1077195.9339233008
2021-05-20,1073019.6375971977
2021-05-21,1074658.4905607877
2021-05-24,1068852.182931023
2021-05-25,1084047.4954860779
2021-05-26,1085725.6326456883
2021-05-27,1091326.9425121027
2021-05-28,1086057.2078979476
2021-05-31,1085484.8105690393
2021-06-01,1084820.9080036783
2021-06-02,1082569.980043366
2021-06-03,1084549.9637338093
2021-06-04,1092218.0088919075
2021-06-07,1096219.3551537206
2021-06-08,1087006.1388968683
2021-06-09,1089984.3220732815
2021-06-10,1094318.3806840403
2021-06-11,1092965.5796589758
2021-06-15,1084399.1281400837
2021-06-16,1083487.662806
2021-06-17,1086864.344023273
2021-06-18,1084846.7320954858
2021-06-21,1085642.4038987646
2021-06-22,1094468.6031809659
2021-06-23,1095617.484399849
2021-06-24,1094185.2205976772
2021-06-25,1100659.9873388214
2021-06-28,1101092.0104604694
2021-06-29,1090741.7122272095
2021-06-30,1092857.6187090473
