,equity
2024-05-30,1759999.4545281327
2024-05-31,1766080.3551875928
2024-06-03,1764016.0513861633
2024-06-04,1746765.2685363037
2024-06-05,1755917.7018409802
2024-06-06,1744762.9130754962
2024-06-07,1739587.932049941
2024-06-10,1736917.4492645734
2024-06-11,1736345.4949463285
2024-06-12,1729225.2473043208
2024-06-13,1729803.5113349394
2024-06-14,1727338.0116687708
2024-06-17,1722587.1416153603
2024-06-18,1714206.9123344724
2024-06-19,1717377.7392596153
2024-06-20,1720274.3306555569
2024-06-21,1722211.1633241603
2024-06-24,1725552.986450249
2024-06-25,1737964.7220425776
2024-06-26,1744223.8117448546
2024-06-27,1736356.325346225
2024-06-28,1725100.6107190617
2024-07-01,1728987.1627988825
2024-07-02,1737063.7586599055
2024-07-03,1741724.2623497266
2024-07-04,1736226.1824369847
2024-07-05,1736867.120849203
2024-07-08,1742698.8668541722
2024-07-09,1728612.4208960114
2024-07-10,1727901.0308665084
2024-07-11,1734542.2837205464
2024-07-12,1733024.0538364667
2024-07-15,1718245.4203812699
2024-07-16,1718476.4723632794
2024-07-17,1719531.3512425611
2024-07-18,1727091.5895859145
2024-07-19,1734366.5314038806
2024-07-22,1740686.156599805
2024-07-23,1739289.8665795228
2024-07-24,1733308.7971753005
2024-07-25,1729773.7373951392
2024-07-26,1723968.1832925517
2024-07-29,1710586.3264649964
2024-07-30,1714076.587525489
2024-07-31,1712643.3931653646
2024-08-01,1719181.1896634735
2024-08-02,1733802.4161536878
2024-08-05,1733181.7755035432
2024-08-06,1741334.4275938212
2024-08-07,1736560.3500565584
2024-08-08,1738429.7852047987
2024-08-09,1737793.1219683671
2024-08-12,1727667.8149277861
2024-08-13,1736427.0697149532
2024-08-14,1732170.5224803197
2024-08-15,1733018.8439541382
2024-08-16,1732767.827637099
2024-08-19,1732986.36142131
2024-08-20,1736053.851228496
2024-08-21,1735684.669408183
2024-08-22,1736119.8037250342
2024-08-23,1735469.5759698967
2024-08-26,1742940.7107901357
2024-08-27,1750840.5526275053
2024-08-28,1758268.6853944843
2024-08-29,1763070.929096484
2024-08-30,1757686.7963279977
2024-09-02,1742062.067617597
2024-09-03,1746511.8141657014
2024-09-04,1757298.9317870445
2024-09-05,1762125.1741606512
2024-09-06,1763018.399778528
2024-09-09,1760822.3744427394
2024-09-10,1760155.6244693017
2024-09-11,1769937.1293055788
2024-09-12,1762532.7002753923
2024-09-13,1766785.5947565753
2024-09-16,1757748.8271845207
2024-09-17,1756096.946518657
2024-09-18,1758156.6906505919
2024-09-19,1771050.0618714949
2024-09-20,1778840.5450006085
2024-09-23,1777062.5802270204
2024-09-24,1787114.1110551942
2024-09-25,1790426.7591806469
2024-09-26,1784053.6869181036
2024-09-27,1780189.4112600312
2024-09-30,1793852.0480329914
2024-10-01,1792597.3888492165
2024-10-02,1785698.4354566182
2024-10-03,1793888.0139544043
2024-10-04,1802084.2263300058
2024-10-07,1802544.7610174122
2024-10-08,1802093.771844118
2024-10-09,1812530.7056821522
2024-10-10,1811775.8737413841
2024-10-11,1803633.6517031884
2024-10-14,1807808.8355030827
2024-10-15,1802890.802721443
2024-10-16,1806512.0231346944
2024-10-17,1815277.3547586487
2024-10-18,1818605.7173037317
2024-10-21,1815630.057030858
2024-10-22,1804411.730359371
2024-10-23,1809352.954396524
2024-10-24,1804716.8857521235
2024-10-25,1809305.2887093294
2024-10-28,1814225.1767824173
2024-10-29,1809249.4933424275
2024-10-30,1805161.2050149706
2024-10-31,1820875.3296395722
2024-11-01,1816735.4061350136
2024-11-04,1826251.2732339331
2024-11-05,1836586.481313908
2024-11-06,1841646.1583646096
2024-11-07,1838864.880506151
2024-11-08,1842946.1132421063
2024-11-11,1843064.6656878812
2024-11-12,1833728.154492233
2024-11-13,1833983.2851680843
2024-11-14,1836592.345343772
2024-11-15,1854345.5287118775
2024-11-18,1851548.3420246511
2024-11-19,1846538.7464367927
2024-11-20,1842354.6401361155
2024-11-21,1843335.6810042623
2024-11-22,1850713.673899946
2024-11-25,1837436.5410413716
2024-11-26,1819795.122759186
2024-11-27,1829016.2939300123
2024-11-28,1819649.6768088243
2024-11-29,1825215.0281273022
2024-12-02,1833954.4646435005
2024-12-03,1835584.3684438926
2024-12-04,1839457.2983061092
2024-12-05,1830279.3565875485
2024-12-06,1831597.5768780194
2024-12-09,1834012.2766062065
2024-12-10,1833207.4373425425
2024-12-11,1843260.5581093396
2024-12-12,1854615.8272132494
2024-12-13,1860484.654347238
2024-12-16,1862445.9452607553
2024-12-17,1864507.7047156377
2024-12-18,1866811.658983568
2024-12-19,1864157.3247972587
2024-12-20,1863582.3561081456
2024-12-23,1852556.3539962345
2024-12-24,1849427.436392169
2024-12-25,1849474.6785981497
2024-12-26,1856120.6875260414
2024-12-27,1852621.7638601603
2024-12-30,1868303.286594239
2024-12-31,1877019.5081590333
